,lr1,lr2,wd1,wd2,sched,model_size,backbone,dataset,loss_function,model_type,ft_strategy
132,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.augreg_in1k,fgvc-aircraft-2013b,TRADES_v2,fully attention,full_fine_tuning_50epochs
133,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.augreg_in21k,fgvc-aircraft-2013b,TRADES_v2,fully attention,full_fine_tuning_50epochs
134,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_clip_224.laion2b,fgvc-aircraft-2013b,TRADES_v2,fully attention,full_fine_tuning_50epochs
135,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,convnext_tiny.fb_in1k,fgvc-aircraft-2013b,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
136,3.281935434200338e-06,0.00017356718938172,0.004309054751874309,1.4943646773788343e-05,False,1,robust_convnext_tiny,fgvc-aircraft-2013b,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
137,0.0003477264188160535,1.1036758972640384e-05,1.57476944267626e-06,0.00011897275088709404,False,1,robust_deit_small_patch16_224,fgvc-aircraft-2013b,TRADES_v2,fully attention,full_fine_tuning_50epochs
138,0.0026674574591455755,1.0525948689799705e-05,0.0032543911150884836,1.2869165107815028e-06,True,1,vit_small_patch16_224.augreg_in1k,fgvc-aircraft-2013b,TRADES_v2,fully attention,full_fine_tuning_50epochs
139,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,convnext_tiny.fb_in22k,fgvc-aircraft-2013b,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
140,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_clip_224.laion2b_ft_in1k,fgvc-aircraft-2013b,TRADES_v2,fully attention,full_fine_tuning_50epochs
141,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.augreg_in21k_ft_in1k,fgvc-aircraft-2013b,TRADES_v2,fully attention,full_fine_tuning_50epochs
142,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,vit_small_patch16_224.augreg_in21k_ft_in1k,fgvc-aircraft-2013b,TRADES_v2,fully attention,full_fine_tuning_50epochs
143,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,eva02_base_patch14_224.mim_in22k,fgvc-aircraft-2013b,TRADES_v2,fully attention,full_fine_tuning_50epochs
144,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,eva02_tiny_patch14_224.mim_in22k,fgvc-aircraft-2013b,TRADES_v2,fully attention,full_fine_tuning_50epochs
145,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,swin_base_patch4_window7_224.ms_in22k_ft_in1k,fgvc-aircraft-2013b,TRADES_v2,fully attention,full_fine_tuning_50epochs
146,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,swin_tiny_patch4_window7_224.ms_in1k,fgvc-aircraft-2013b,TRADES_v2,fully attention,full_fine_tuning_50epochs
147,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.clip_laion2b_augreg_ft_in12k_in1k,fgvc-aircraft-2013b,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
148,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.fb_in22k_ft_in1k,fgvc-aircraft-2013b,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
149,9.613989345165609e-05,8.700690210600536e-05,0.00047751184301655973,0.0055227614309091245,True,1,convnext_tiny.fb_in22k_ft_in1k,fgvc-aircraft-2013b,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
150,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,coatnet_0_rw_224.sw_in1k,fgvc-aircraft-2013b,TRADES_v2,hybrid,full_fine_tuning_50epochs
151,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,coatnet_2_rw_224.sw_in12k_ft_in1k,fgvc-aircraft-2013b,TRADES_v2,hybrid,full_fine_tuning_50epochs
152,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,coatnet_2_rw_224.sw_in12k,fgvc-aircraft-2013b,TRADES_v2,hybrid,full_fine_tuning_50epochs
153,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,regnetx_004.pycls_in1k,fgvc-aircraft-2013b,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
154,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,efficientnet-b0,fgvc-aircraft-2013b,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
155,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,deit_tiny_patch16_224.fb_in1k,fgvc-aircraft-2013b,TRADES_v2,fully attention,full_fine_tuning_50epochs
156,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,mobilevit-small,fgvc-aircraft-2013b,TRADES_v2,hybrid,full_fine_tuning_50epochs
157,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,mobilenetv3_large_100.ra_in1k,fgvc-aircraft-2013b,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
158,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,edgenext_small.usi_in1k,fgvc-aircraft-2013b,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
159,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,coat_tiny.in1k,fgvc-aircraft-2013b,TRADES_v2,hybrid,full_fine_tuning_50epochs
160,0.00019320752621429857,0.00014239437572248639,0.005708357416333576,0.001298843859025954,False,2,CLIP-convnext_base_w-laion_aesthetic-s13B-b82K,flowers-102,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
161,0.00019320752621429857,0.00014239437572248639,0.005708357416333576,0.001298843859025954,False,2,CLIP-convnext_base_w-laion2B-s13B-b82K,flowers-102,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
162,2.999827229672451e-06,6.471836718439119e-06,2.6659667002898226e-05,2.405643357505913e-06,False,1,deit_small_patch16_224.fb_in1k,flowers-102,TRADES_v2,fully attention,full_fine_tuning_50epochs
163,0.0006384855843742663,1.2394712193688833e-06,0.0015941555325149704,8.548641316667401e-06,False,1,robust_resnet50,flowers-102,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
164,1.4820285018742478e-06,0.0013187119216379328,0.000439079257324,1.5630799020950923e-05,True,1,vit_small_patch16_224.augreg_in21k,flowers-102,TRADES_v2,fully attention,full_fine_tuning_50epochs
165,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.fb_in1k,flowers-102,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
166,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,resnet50.a1_in1k,flowers-102,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
167,3.690803219673014e-05,0.0028947634357865313,0.0032029975700290426,0.00378814552109712,True,2,robust_vit_base_patch16_224,flowers-102,TRADES_v2,fully attention,full_fine_tuning_50epochs
168,0.0020759050676584984,0.0012837445150817967,2.8772916926549787e-06,0.00627996227467897,True,2,vit_base_patch16_224.mae,flowers-102,TRADES_v2,fully attention,full_fine_tuning_50epochs
169,1.305700750482687e-06,0.00045534495899757606,3.3172551970349164e-06,0.00017613100927540168,True,1,vit_small_patch16_224.dino,flowers-102,TRADES_v2,fully attention,full_fine_tuning_50epochs
170,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.fb_in22k,flowers-102,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
171,9.613989345165609e-05,8.700690210600536e-05,0.00047751184301655973,0.0055227614309091245,True,2,robust_convnext_base,flowers-102,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
172,0.0004647746719721332,0.05619409646508126,9.380767542427003e-05,0.00014534564894374584,False,2,vit_base_patch16_224.augreg_in1k,flowers-102,TRADES_v2,fully attention,full_fine_tuning_50epochs
173,3.690803219673014e-05,0.0028947634357865313,0.0032029975700290426,0.00378814552109712,True,2,vit_base_patch16_224.augreg_in21k,flowers-102,TRADES_v2,fully attention,full_fine_tuning_50epochs
174,5.4806150470064783e-05,0.0056762369400532595,0.000801663187901747,0.003413692239351968,False,2,vit_base_patch16_clip_224.laion2b,flowers-102,TRADES_v2,fully attention,full_fine_tuning_50epochs
175,5.884308640023027e-05,0.006548853324297538,2.667637993848853e-05,0.0010260142974876122,True,1,convnext_tiny.fb_in1k,flowers-102,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
176,0.0004632617302122406,0.0028799541239828896,1.8283634209844514e-05,0.0005571905096939264,True,1,robust_convnext_tiny,flowers-102,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
177,0.00013631672021124973,0.00574598977527121,5.143402722025206e-05,5.1704652145483847e-05,False,1,robust_deit_small_patch16_224,flowers-102,TRADES_v2,fully attention,full_fine_tuning_50epochs
178,2.3187283452990446e-05,1.977953176726232e-06,0.00048096354537337677,0.0002356470857433856,True,1,vit_small_patch16_224.augreg_in1k,flowers-102,TRADES_v2,fully attention,full_fine_tuning_50epochs
179,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,convnext_tiny.fb_in22k,flowers-102,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
180,2.3187283452990446e-05,1.977953176726232e-06,0.00048096354537337677,0.0002356470857433856,True,2,vit_base_patch16_clip_224.laion2b_ft_in1k,flowers-102,TRADES_v2,fully attention,full_fine_tuning_50epochs
181,0.0004632617302122406,0.0028799541239828896,1.8283634209844514e-05,0.0005571905096939264,True,2,vit_base_patch16_224.augreg_in21k_ft_in1k,flowers-102,TRADES_v2,fully attention,full_fine_tuning_50epochs
182,0.00016000795944287312,0.00025199441402587333,2.153462115501369e-05,1.0855521867612999e-06,True,1,vit_small_patch16_224.augreg_in21k_ft_in1k,flowers-102,TRADES_v2,fully attention,full_fine_tuning_50epochs
183,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,eva02_base_patch14_224.mim_in22k,flowers-102,TRADES_v2,fully attention,full_fine_tuning_50epochs
184,0.006652162523224,0.00021725181617391476,1.1912535422153591e-05,0.0021221220406342895,False,1,eva02_tiny_patch14_224.mim_in22k,flowers-102,TRADES_v2,fully attention,full_fine_tuning_50epochs
185,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,swin_base_patch4_window7_224.ms_in22k_ft_in1k,flowers-102,TRADES_v2,fully attention,full_fine_tuning_50epochs
186,0.002084362379893362,0.00037535789963654304,0.006003147633638409,0.00022193212012672315,False,1,swin_tiny_patch4_window7_224.ms_in1k,flowers-102,TRADES_v2,fully attention,full_fine_tuning_50epochs
187,9.613989345165609e-05,8.700690210600536e-05,0.00047751184301655973,0.0055227614309091245,True,2,convnext_base.clip_laion2b_augreg_ft_in12k_in1k,flowers-102,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
188,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.fb_in22k_ft_in1k,flowers-102,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
189,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,convnext_tiny.fb_in22k_ft_in1k,flowers-102,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
190,3.281935434200338e-06,0.00017356718938172,0.004309054751874309,1.4943646773788343e-05,False,1,coatnet_0_rw_224.sw_in1k,flowers-102,TRADES_v2,hybrid,full_fine_tuning_50epochs
191,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,coatnet_2_rw_224.sw_in12k_ft_in1k,flowers-102,TRADES_v2,hybrid,full_fine_tuning_50epochs
192,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,coatnet_2_rw_224.sw_in12k,flowers-102,TRADES_v2,hybrid,full_fine_tuning_50epochs
193,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,regnetx_004.pycls_in1k,flowers-102,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
194,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,efficientnet-b0,flowers-102,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
195,1.848471358009254e-06,0.0007423146427788864,3.862907418494318e-06,0.00022762614721505583,True,0,deit_tiny_patch16_224.fb_in1k,flowers-102,TRADES_v2,fully attention,full_fine_tuning_50epochs
196,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,mobilevit-small,flowers-102,TRADES_v2,hybrid,full_fine_tuning_50epochs
197,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,mobilenetv3_large_100.ra_in1k,flowers-102,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
198,0.00019320752621429857,0.00014239437572248639,0.005708357416333576,0.001298843859025954,False,0,edgenext_small.usi_in1k,flowers-102,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
199,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,coat_tiny.in1k,flowers-102,TRADES_v2,hybrid,full_fine_tuning_50epochs
200,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,CLIP-convnext_base_w-laion_aesthetic-s13B-b82K,oxford-iiit-pet,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
201,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,CLIP-convnext_base_w-laion2B-s13B-b82K,oxford-iiit-pet,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
202,0.05118995452802043,7.92531319554213e-05,0.001126367974242319,0.001220056638076919,True,1,deit_small_patch16_224.fb_in1k,oxford-iiit-pet,TRADES_v2,fully attention,full_fine_tuning_50epochs
203,0.00042072361008387834,2.618876524868541e-06,0.0046499184692037525,0.004383222605120044,True,1,robust_resnet50,oxford-iiit-pet,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
204,1.4820285018742478e-06,0.0013187119216379328,0.000439079257324,1.5630799020950923e-05,True,1,vit_small_patch16_224.augreg_in21k,oxford-iiit-pet,TRADES_v2,fully attention,full_fine_tuning_50epochs
205,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.fb_in1k,oxford-iiit-pet,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
206,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,resnet50.a1_in1k,oxford-iiit-pet,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
207,9.613989345165609e-05,8.700690210600536e-05,0.00047751184301655973,0.0055227614309091245,True,2,robust_vit_base_patch16_224,oxford-iiit-pet,TRADES_v2,fully attention,full_fine_tuning_50epochs
208,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.mae,oxford-iiit-pet,TRADES_v2,fully attention,full_fine_tuning_50epochs
209,0.006652162523224,0.00021725181617391476,1.1912535422153591e-05,0.0021221220406342895,False,1,vit_small_patch16_224.dino,oxford-iiit-pet,TRADES_v2,fully attention,full_fine_tuning_50epochs
210,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.fb_in22k,oxford-iiit-pet,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
211,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,robust_convnext_base,oxford-iiit-pet,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
212,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.augreg_in1k,oxford-iiit-pet,TRADES_v2,fully attention,full_fine_tuning_50epochs
213,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.augreg_in21k,oxford-iiit-pet,TRADES_v2,fully attention,full_fine_tuning_50epochs
214,9.613989345165609e-05,8.700690210600536e-05,0.00047751184301655973,0.0055227614309091245,True,2,vit_base_patch16_clip_224.laion2b,oxford-iiit-pet,TRADES_v2,fully attention,full_fine_tuning_50epochs
215,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,convnext_tiny.fb_in1k,oxford-iiit-pet,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
216,0.00019320752621429857,0.00014239437572248639,0.005708357416333576,0.001298843859025954,False,1,robust_convnext_tiny,oxford-iiit-pet,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
217,0.00042072361008387834,2.618876524868541e-06,0.0046499184692037525,0.004383222605120044,True,1,robust_deit_small_patch16_224,oxford-iiit-pet,TRADES_v2,fully attention,full_fine_tuning_50epochs
218,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,vit_small_patch16_224.augreg_in1k,oxford-iiit-pet,TRADES_v2,fully attention,full_fine_tuning_50epochs
219,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,convnext_tiny.fb_in22k,oxford-iiit-pet,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
220,0.00019320752621429857,0.00014239437572248639,0.005708357416333576,0.001298843859025954,False,2,vit_base_patch16_clip_224.laion2b_ft_in1k,oxford-iiit-pet,TRADES_v2,fully attention,full_fine_tuning_50epochs
221,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.augreg_in21k_ft_in1k,oxford-iiit-pet,TRADES_v2,fully attention,full_fine_tuning_50epochs
222,2.3187283452990446e-05,1.977953176726232e-06,0.00048096354537337677,0.0002356470857433856,True,1,vit_small_patch16_224.augreg_in21k_ft_in1k,oxford-iiit-pet,TRADES_v2,fully attention,full_fine_tuning_50epochs
223,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,eva02_base_patch14_224.mim_in22k,oxford-iiit-pet,TRADES_v2,fully attention,full_fine_tuning_50epochs
224,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,eva02_tiny_patch14_224.mim_in22k,oxford-iiit-pet,TRADES_v2,fully attention,full_fine_tuning_50epochs
225,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,swin_base_patch4_window7_224.ms_in22k_ft_in1k,oxford-iiit-pet,TRADES_v2,fully attention,full_fine_tuning_50epochs
226,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,swin_tiny_patch4_window7_224.ms_in1k,oxford-iiit-pet,TRADES_v2,fully attention,full_fine_tuning_50epochs
227,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.clip_laion2b_augreg_ft_in12k_in1k,oxford-iiit-pet,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
228,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.fb_in22k_ft_in1k,oxford-iiit-pet,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
229,0.0026674574591455755,1.0525948689799705e-05,0.0032543911150884836,1.2869165107815028e-06,True,1,convnext_tiny.fb_in22k_ft_in1k,oxford-iiit-pet,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
230,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,coatnet_0_rw_224.sw_in1k,oxford-iiit-pet,TRADES_v2,hybrid,full_fine_tuning_50epochs
231,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,coatnet_2_rw_224.sw_in12k_ft_in1k,oxford-iiit-pet,TRADES_v2,hybrid,full_fine_tuning_50epochs
232,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,coatnet_2_rw_224.sw_in12k,oxford-iiit-pet,TRADES_v2,hybrid,full_fine_tuning_50epochs
233,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,regnetx_004.pycls_in1k,oxford-iiit-pet,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
234,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,efficientnet-b0,oxford-iiit-pet,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
235,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,deit_tiny_patch16_224.fb_in1k,oxford-iiit-pet,TRADES_v2,fully attention,full_fine_tuning_50epochs
236,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,mobilevit-small,oxford-iiit-pet,TRADES_v2,hybrid,full_fine_tuning_50epochs
237,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,mobilenetv3_large_100.ra_in1k,oxford-iiit-pet,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
238,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,edgenext_small.usi_in1k,oxford-iiit-pet,TRADES_v2,fully convolutional,full_fine_tuning_50epochs
239,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,coat_tiny.in1k,oxford-iiit-pet,TRADES_v2,hybrid,full_fine_tuning_50epochs
240,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,CLIP-convnext_base_w-laion_aesthetic-s13B-b82K,uc-merced-land-use-dataset,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
241,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,CLIP-convnext_base_w-laion2B-s13B-b82K,uc-merced-land-use-dataset,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
242,5.4806150470064783e-05,0.0056762369400532595,0.000801663187901747,0.003413692239351968,False,1,deit_small_patch16_224.fb_in1k,uc-merced-land-use-dataset,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
243,0.005554460417578665,0.0015527214518386437,0.00024462971637205267,1.5202994648209329e-05,True,1,robust_resnet50,uc-merced-land-use-dataset,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
244,0.000364303598731713,0.049480307149020256,1.3298296907035852e-06,0.000737080046427654,True,1,vit_small_patch16_224.augreg_in21k,uc-merced-land-use-dataset,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
245,1.848471358009254e-06,0.0007423146427788864,3.862907418494318e-06,0.00022762614721505583,True,2,convnext_base.fb_in1k,uc-merced-land-use-dataset,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
246,1.7723728228800273e-06,9.932908988118128e-05,0.00020305600918358904,0.0029516837540466026,False,1,resnet50.a1_in1k,uc-merced-land-use-dataset,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
247,7.2728150208881555e-06,4.849296602698792e-06,0.005375041876450287,0.0006127349401923009,False,2,robust_vit_base_patch16_224,uc-merced-land-use-dataset,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
248,0.0003477264188160535,1.1036758972640384e-05,1.57476944267626e-06,0.00011897275088709404,False,2,vit_base_patch16_224.mae,uc-merced-land-use-dataset,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
249,0.00019320752621429857,0.00014239437572248639,0.005708357416333576,0.001298843859025954,False,1,vit_small_patch16_224.dino,uc-merced-land-use-dataset,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
250,9.613989345165609e-05,8.700690210600536e-05,0.00047751184301655973,0.0055227614309091245,True,2,convnext_base.fb_in22k,uc-merced-land-use-dataset,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
251,0.0026674574591455755,1.0525948689799705e-05,0.0032543911150884836,1.2869165107815028e-06,True,2,robust_convnext_base,uc-merced-land-use-dataset,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
252,0.00019320752621429857,0.00014239437572248639,0.005708357416333576,0.001298843859025954,False,2,vit_base_patch16_224.augreg_in1k,uc-merced-land-use-dataset,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
253,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.augreg_in21k,uc-merced-land-use-dataset,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
254,3.690803219673014e-05,0.0028947634357865313,0.0032029975700290426,0.00378814552109712,True,2,vit_base_patch16_clip_224.laion2b,uc-merced-land-use-dataset,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
255,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,convnext_tiny.fb_in1k,uc-merced-land-use-dataset,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
256,1.8265380461793793e-05,0.005237563126155606,6.049478317034524e-06,0.0002115610477060778,False,1,robust_convnext_tiny,uc-merced-land-use-dataset,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
257,0.0003477264188160535,1.1036758972640384e-05,1.57476944267626e-06,0.00011897275088709404,False,1,robust_deit_small_patch16_224,uc-merced-land-use-dataset,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
258,0.021008601838997464,4.1058680104523756e-05,0.00048212001694162833,6.36056573999679e-05,True,1,vit_small_patch16_224.augreg_in1k,uc-merced-land-use-dataset,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
259,0.0004350841191394324,0.010251924992138665,0.00019496383939788994,0.0008561899014864636,True,1,convnext_tiny.fb_in22k,uc-merced-land-use-dataset,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
260,3.281935434200338e-06,0.00017356718938172,0.004309054751874309,1.4943646773788343e-05,False,2,vit_base_patch16_clip_224.laion2b_ft_in1k,uc-merced-land-use-dataset,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
261,0.0018690411295990668,4.455003448750706e-06,1.5046583533251499e-05,2.7749746347104038e-05,False,2,vit_base_patch16_224.augreg_in21k_ft_in1k,uc-merced-land-use-dataset,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
262,0.002084362379893362,0.00037535789963654304,0.006003147633638409,0.00022193212012672315,False,1,vit_small_patch16_224.augreg_in21k_ft_in1k,uc-merced-land-use-dataset,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
263,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,eva02_base_patch14_224.mim_in22k,uc-merced-land-use-dataset,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
