dataset,,,,,,,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,caltech101,caltech101,caltech101,caltech101,caltech101,caltech101,caltech101,caltech101,caltech101,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,flowers-102,flowers-102,flowers-102,flowers-102,flowers-102,flowers-102,flowers-102,flowers-102,flowers-102,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,stanford_cars,stanford_cars,stanford_cars,stanford_cars,stanford_cars,stanford_cars,stanford_cars,stanford_cars,stanford_cars,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset
metric,,,,,,,borda,nan_geom_cnt,nan_sum_cnt,rank_borda,rank_geom,rank_sum,score_geom,score_sum,L1_acc,L2_acc,Linf_acc,borda,clean_acc,common_acc,geom,sum,volume_pre_training_data,L1_acc,L2_acc,Linf_acc,borda,clean_acc,common_acc,geom,sum,volume_pre_training_data,L1_acc,L2_acc,Linf_acc,borda,clean_acc,common_acc,geom,sum,volume_pre_training_data,L1_acc,L2_acc,Linf_acc,borda,clean_acc,common_acc,geom,sum,volume_pre_training_data,L1_acc,L2_acc,Linf_acc,borda,clean_acc,common_acc,geom,sum,volume_pre_training_data,L1_acc,L2_acc,Linf_acc,borda,clean_acc,common_acc,geom,sum,volume_pre_training_data
backbone,backbone_name,loss_function,pre_training_strategy,model_type,model_size,ft_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vit_small_patch16_224.augreg_in21k,"vit_s,sup,in22k",TRADES_v2,supervised,fully attention,medium,FFT (50 epochs),670.0,0,0,67.0,55.0,29.0,2.763398848363446e-07,2.750571428571429,0.02266666666666667,0.005,0.0,169.0,0.795,0.636,0.0,1.4586666666666668,14197122,0.0,0.0,0.0,47.0,0.010666666666666666,0.01,0.0,0.020666666666666667,14197122,0.006,0.0,0.0,210.0,0.532,0.448,0.0,0.986,14197122,0.0,0.0,0.0,8.0,0.012,0.017,0.0,0.029,14197122,0.0,0.0,0.0,26.0,0.007,0.004,0.0,0.011,14197122,0.04523809523809524,0.04285714285714286,0.047619047619047616,210.0,0.05714285714285714,0.05238095238095238,2.763398848363446e-07,0.24523809523809523,14197122
vit_base_patch16_224.augreg_in1k,"vit_b,sup,in1k",CLASSIC_AT,supervised,fully attention,large,FFT (50 epochs),1493.0,0,0,7.0,13.0,30.0,0.006857410056487633,2.7159523809523813,0.336,0.351,0.277,303.0,0.52,0.403,0.0068459630803200016,1.8870000000000002,1281167,0.01,0.01,0.008,224.0,0.008,0.012,7.680000000000001e-11,0.048,1281167,0.03,0.036,0.02,338.0,0.056,0.049,5.92704e-08,0.191,1281167,0.0,0.0,0.0,5.0,0.011,0.012,0.0,0.023,1281167,0.012,0.01,0.008,301.0,0.012,0.010666666666666666,1.2288000000000002e-10,0.05266666666666666,1281167,0.10238095238095238,0.10714285714285714,0.10476190476190476,322.0,0.10952380952380952,0.09047619047619047,1.1387506087631036e-05,0.5142857142857143,1281167
deit_tiny_patch16_224.fb_in1k,"deit_t,sup,in1k",TRADES_v2,supervised,fully attention,small,FFT (50 epochs),1006.0,0,0,44.0,35.0,31.0,1.129586179200159e-05,2.646619047619047,0.104,0.033,0.006,232.0,0.822,0.6453333333333333,1.0923314688e-05,1.6103333333333332,1281167,0.0,0.0,0.0,135.0,0.074,0.046,0.0,0.12,1281167,0.002,0.0,0.0,180.0,0.322,0.242,0.0,0.5660000000000001,1281167,0.0,0.0,0.0,85.0,0.031,0.031,0.0,0.062,1281167,0.001,0.001,0.0,147.0,0.012,0.01,0.0,0.024,1281167,0.04523809523809524,0.0380952380952381,0.05238095238095238,227.0,0.06666666666666667,0.06190476190476191,3.7254710400159064e-07,0.2642857142857143,1281167
vit_base_patch16_clip_224.laion2b_ft_in1k,"vit_b,clip,laion2b",CLASSIC_AT,hybrid,fully attention,large,FFT (50 epochs),1082.0,0,0,37.0,43.0,32.0,6.593303909333333e-06,2.5029682539682536,0.092,0.092,0.092,134.0,0.092,0.092,6.590815231999999e-06,0.45999999999999996,2321281167,0.0,0.0,0.0,141.0,0.062,0.074,0.0,0.136,2321281167,0.017,0.017333333333333333,0.018,295.0,0.022,0.021,2.4504479999999997e-09,0.09533333333333334,2321281167,0.0,0.0,0.0,145.0,0.763,0.72,0.0,1.483,2321281167,0.009333333333333334,0.008,0.008,221.0,0.008,0.008,3.822933333333334e-11,0.04133333333333333,2321281167,0.009523809523809525,0.0,0.0,146.0,0.16666666666666666,0.1111111111111111,0.0,0.2873015873015873,2321281167
coatnet_0_rw_224.sw_in1k,"coatnet_0,sup,in1k",TRADES_v2,supervised,hybrid,medium,FFT (50 epochs),798.0,0,0,61.0,69.0,33.0,1.9200000000000003e-10,2.481,0.0,0.0,0.0,89.0,0.31,0.19,0.0,0.5,1281167,0.012,0.016,0.01,241.0,0.01,0.01,1.9200000000000003e-10,0.058,1281167,0.002,0.0,0.0,82.0,0.008,0.011,0.0,0.020999999999999998,1281167,0.004,0.0,0.0,195.0,0.904,0.774,0.0,1.682,1281167,0.0,0.0,0.0,119.0,0.042,0.028,0.0,0.07,1281167,0.0,0.0,0.0,72.0,0.08571428571428572,0.06428571428571428,0.0,0.15,1281167
vit_base_patch16_clip_224.laion2b_ft_in1k,"vit_b,clip,laion2b",TRADES_v2,hybrid,fully attention,large,FFT (50 epochs),1137.0,0,0,32.0,39.0,34.0,7.852978078773003e-06,2.4023650793650795,0.092,0.092,0.093,160.0,0.093,0.095,6.95448792e-06,0.46499999999999997,2321281167,0.0,0.0,0.0,157.0,0.173,0.156,0.0,0.32899999999999996,2321281167,0.005,0.005,0.005,177.0,0.006,0.006,4.500000000000001e-12,0.027000000000000003,2321281167,0.027,0.028,0.027,219.0,0.027,0.027,1.4880348e-08,0.136,2321281167,0.0,0.0,0.0,157.0,0.63,0.486,0.0,1.116,2321281167,0.05238095238095238,0.06031746031746032,0.03333333333333333,267.0,0.09523809523809523,0.0880952380952381,8.836053107730033e-07,0.32936507936507936,2321281167
vit_small_patch16_224.augreg_in1k,"vit_s,sup,in1k",TRADES_v2,supervised,fully attention,medium,FFT (50 epochs),994.0,0,0,46.0,50.0,35.0,2.684029523555556e-06,2.3343650793650794,0.049,0.026,0.006,186.0,0.671,0.523,2.6825318520000005e-06,1.2750000000000001,1281167,0.01,0.01,0.01,213.0,0.01,0.01,1.0000000000000002e-10,0.05,1281167,0.0013333333333333333,0.001,0.0,221.0,0.436,0.31466666666666665,0.0,0.753,1281167,0.013,0.018666666666666668,0.014,158.0,0.022,0.018666666666666668,1.3951715555555556e-09,0.08633333333333333,1281167,0.005,0.004,0.005,143.0,0.005,0.005,2.5000000000000003e-12,0.024,1281167,0.0,0.0,0.0,73.0,0.0761904761904762,0.06984126984126984,0.0,0.14603174603174604,1281167
convnext_base.fb_in22k,"convnext_b,sup,in22k",CLASSIC_AT,supervised,fully convolutional,large,FFT (50 epochs),967.0,0,0,49.0,56.0,36.0,2.7472649282281956e-07,2.328603174603175,0.014,0.0,0.0,168.0,0.832,0.789,0.0,1.635,14197122,0.0,0.0,0.0,28.0,0.01,0.01,0.0,0.02,14197122,0.0,0.0,0.0,125.0,0.116,0.143,0.0,0.259,14197122,0.028,0.022,0.028,237.0,0.028,0.028,1.3522432e-08,0.134,14197122,0.009333333333333334,0.006,0.008,215.0,0.008,0.008,2.8672000000000004e-11,0.03933333333333333,14197122,0.050793650793650794,0.047619047619047616,0.047619047619047616,194.0,0.047619047619047616,0.047619047619047616,2.6117538882281957e-07,0.24126984126984125,14197122
vit_base_patch16_224.augreg_in21k_ft_in1k,"vit_b,sup,ink22k-in1k",CLASSIC_AT,supervised (multistep),fully attention,large,FFT (50 epochs),790.0,0,0,62.0,74.0,37.0,1.5360000000000001e-12,2.326380952380952,0.0,0.009,0.002,157.0,0.709,0.575,0.0,1.295,15478289,0.0,0.0,0.0,65.0,0.01,0.018,0.0,0.027999999999999997,15478289,0.0,0.001,0.011,187.0,0.018,0.02,0.0,0.05,15478289,0.0,0.0,0.0,104.0,0.043,0.035,0.0,0.078,15478289,0.003,0.004,0.004,141.0,0.004,0.008,1.5360000000000001e-12,0.023,15478289,0.0,0.0,0.0,136.0,0.48333333333333334,0.36904761904761907,0.0,0.8523809523809525,15478289
eva02_base_patch14_224.mim_in22k,"eva02_b,mim,ink22k",CLASSIC_AT,self-supervised,fully attention,large,FFT (50 epochs),1155.0,0,0,31.0,32.0,38.0,3.226713766847588e-05,1.9996666666666667,0.097,0.128,0.133,210.0,0.143,0.135,3.187888704000001e-05,0.636,14197122,0.003,0.008,0.005,180.0,0.01,0.01,1.2000000000000002e-11,0.036,14197122,0.004,0.004,0.004,148.0,0.004,0.0013333333333333333,3.4133333333333336e-13,0.017333333333333333,14197122,0.001,0.0,0.0,162.0,0.5106666666666667,0.48933333333333334,0.0,1.0010000000000001,14197122,0.008,0.008,0.009333333333333334,243.0,0.009333333333333334,0.008,4.46008888888889e-11,0.042666666666666665,14197122,0.04126984126984127,0.044444444444444446,0.06666666666666667,212.0,0.06666666666666667,0.047619047619047616,3.8819368625365097e-07,0.26666666666666666,14197122
convnext_base.clip_laion2b_augreg_ft_in12k_in1k,"convnext_b,hybrid,laion2b-in12k-in1k",TRADES_v2,hybrid,fully convolutional,large,FFT (50 epochs),1432.0,0,0,10.0,36.0,39.0,9.581843398396456e-06,1.9308095238095238,0.092,0.08533333333333333,0.114,159.0,0.114,0.092,9.386508288e-06,0.4973333333333333,2330281167,0.008,0.013333333333333334,0.012,325.0,0.03333333333333333,0.031,1.3226666666666669e-09,0.09766666666666668,2330281167,0.025333333333333333,0.024,0.02266666666666667,326.0,0.04133333333333333,0.03333333333333333,1.8987614814814812e-08,0.14666666666666667,2330281167,0.0,0.0,0.0,126.0,0.463,0.362,0.0,0.825,2330281167,0.013333333333333334,0.017,0.006,322.0,0.058,0.046,3.6284800000000007e-09,0.14033333333333334,2330281167,0.03333333333333333,0.047619047619047616,0.047619047619047616,174.0,0.047619047619047616,0.047619047619047616,1.7139634891497537e-07,0.2238095238095238,2330281167
regnetx_004.pycls_in1k,"regnetx_004,sup,in1k",CLASSIC_AT,supervised,fully convolutional,small,FFT (50 epochs),863.0,0,0,60.0,63.0,40.0,5.092815000000001e-08,1.7192539682539683,0.0,0.0,0.0,63.0,0.228,0.104,0.0,0.332,1281167,0.0,0.0,0.0,125.0,0.042,0.044,0.0,0.086,1281167,0.025,0.014,0.007,322.0,0.169,0.123,5.092815000000001e-08,0.338,1281167,0.0,0.0,0.0,99.0,0.035,0.033,0.0,0.068,1281167,0.0,0.0,0.0,121.0,0.049,0.028,0.0,0.077,1281167,0.0,0.0,0.0,133.0,0.5166666666666667,0.30158730158730157,0.0,0.8182539682539682,1281167
vit_small_patch16_224.augreg_in1k,"vit_s,sup,in1k",CLASSIC_AT,supervised,fully attention,medium,FFT (50 epochs),1287.0,0,0,18.0,23.0,41.0,0.0001287127823529804,1.659968253968254,0.144,0.151,0.162,250.0,0.194,0.148,0.00010113882393600001,0.799,1281167,0.01,0.012,0.016,307.0,0.016,0.014,4.3008000000000003e-10,0.068,1281167,0.0,0.0,0.0,51.0,0.006,0.016,0.0,0.022,1281167,0.013,0.014,0.008,146.0,0.012,0.016,2.79552e-10,0.063,1281167,0.008,0.008,0.006666666666666667,191.0,0.006666666666666667,0.008,2.2755555555555564e-11,0.037333333333333336,1281167,0.09841269841269841,0.10238095238095238,0.06984126984126984,342.0,0.22857142857142856,0.17142857142857143,2.7573226029424837e-05,0.6706349206349207,1281167
regnetx_004.pycls_in1k,"regnetx_004,sup,in1k",TRADES_v2,supervised,fully convolutional,small,FFT (50 epochs),532.0,0,0,76.0,76.0,42.0,0.0,1.6425238095238097,0.0,0.0,0.0,107.0,0.656,0.439,0.0,1.095,1281167,0.0,0.0,0.0,26.0,0.01,0.009333333333333334,0.0,0.019333333333333334,1281167,0.0,0.0,0.0,108.0,0.048,0.036,0.0,0.08399999999999999,1281167,0.0,0.0,0.0,113.0,0.084,0.069,0.0,0.15300000000000002,1281167,0.0,0.0,0.0,136.0,0.143,0.072,0.0,0.21499999999999997,1281167,0.0,0.002380952380952381,0.0,42.0,0.03571428571428571,0.0380952380952381,0.0,0.0761904761904762,1281167
resnet50.a1_in1k,"resnet50,sup,in1k",CLASSIC_AT,supervised,fully convolutional,medium,FFT (50 epochs),577.0,0,0,73.0,75.0,43.0,2.8800000000000004e-13,1.5680952380952382,0.083,0.0,0.0,138.0,0.586,0.462,0.0,1.131,1281167,0.0,0.0,0.0,85.0,0.015,0.010666666666666666,0.0,0.025666666666666664,1281167,0.0,0.0,0.0,120.0,0.121,0.096,0.0,0.217,1281167,0.0,0.0,0.0,57.0,0.03,0.027,0.0,0.056999999999999995,1281167,0.002,0.003,0.004,118.0,0.004,0.003,2.8800000000000004e-13,0.016,1281167,0.0,0.0,0.0,59.0,0.05476190476190476,0.06666666666666667,0.0,0.12142857142857143,1281167
convnext_tiny.fb_in22k,"convnext_t,sup,in22k",CLASSIC_AT,supervised,fully convolutional,medium,FFT (50 epochs),1437.0,0,0,9.0,37.0,44.0,9.402521045548845e-06,1.5594920634920635,0.09,0.088,0.092,130.0,0.092,0.092,6.167208959999999e-06,0.45399999999999996,14197122,0.01,0.01,0.01,237.0,0.01,0.010666666666666666,1.0666666666666669e-10,0.050666666666666665,14197122,0.06,0.032,0.013333333333333334,349.0,0.164,0.133,5.583872000000002e-07,0.4023333333333333,14197122,0.029333333333333333,0.024,0.028,237.0,0.028,0.027,1.4902272e-08,0.13633333333333333,14197122,0.008,0.004,0.008,196.0,0.008,0.008,1.6384000000000005e-11,0.036000000000000004,14197122,0.12380952380952381,0.08333333333333333,0.01904761904761905,288.0,0.17777777777777778,0.0761904761904762,2.661899562882179e-06,0.4801587301587302,14197122
vit_base_patch16_224.mae,"vit_b,mae,in1k",CLASSIC_AT,self-supervised,fully attention,large,FFT (50 epochs),910.0,0,0,55.0,70.0,45.0,5.856399999999999e-11,1.5273809523809525,0.0,0.044,0.29,198.0,0.391,0.335,0.0,1.06,1281167,0.0,0.0,0.005,149.0,0.016,0.02,0.0,0.041,1281167,0.011,0.004,0.011,219.0,0.011,0.011,5.856399999999999e-11,0.048,1281167,0.0,0.0,0.0,88.0,0.032,0.03,0.0,0.062,1281167,0.0,0.0,0.001,60.0,0.005,0.008,0.0,0.014,1281167,0.0,0.02857142857142857,0.04047619047619048,196.0,0.12142857142857143,0.11190476190476191,0.0,0.3023809523809524,1281167
vit_small_patch16_224.augreg_in21k,"vit_s,sup,in22k",CLASSIC_AT,supervised,fully attention,medium,FFT (50 epochs),1350.0,0,0,12.0,20.0,46.0,0.0002389565248590954,1.4873809523809525,0.173,0.18533333333333332,0.198,264.0,0.22,0.171,0.00023882710895999998,0.9473333333333334,14197122,0.0013333333333333333,0.001,0.0013333333333333333,170.0,0.010666666666666666,0.01,1.8962962962962963e-13,0.024333333333333335,14197122,0.018,0.018,0.018,290.0,0.018,0.019,1.9945439999999992e-09,0.091,14197122,0.028,0.027,0.028,230.0,0.028,0.025333333333333333,1.5015168e-08,0.13633333333333333,14197122,0.006666666666666667,0.008,0.006666666666666667,185.0,0.006666666666666667,0.008,1.8962962962962968e-11,0.036000000000000004,14197122,0.01904761904761905,0.02142857142857143,0.03571428571428571,211.0,0.09523809523809523,0.08095238095238096,1.1238703450281958e-07,0.2523809523809524,14197122
eva02_tiny_patch14_224.mim_in22k,"eva02_b,mim,ink22k",CLASSIC_AT,self-supervised,fully attention,medium,FFT (50 epochs),1281.0,0,0,20.0,26.0,47.0,6.241017422016207e-05,1.448952380952381,0.134,0.14,0.134,228.0,0.144,0.136,4.9231042560000016e-05,0.6880000000000001,14197122,0.010666666666666666,0.01,0.010666666666666666,254.0,0.010666666666666666,0.01,1.2136296296296296e-10,0.052,14197122,0.0,0.0,0.0,43.0,0.008,0.011,0.0,0.019,14197122,0.016,0.023,0.022,218.0,0.031,0.027,6.7763519999999995e-09,0.119,14197122,0.008,0.008,0.008,207.0,0.008,0.008,3.276800000000001e-11,0.04,14197122,0.10476190476190476,0.10476190476190476,0.09047619047619047,331.0,0.12380952380952381,0.10714285714285714,1.3172201177199094e-05,0.530952380952381,14197122
robust_vit_base_patch16_224,"vit_b,rob-sup,in1k",CLASSIC_AT,supervised (robust),fully attention,large,FFT (50 epochs),1097.0,0,0,36.0,28.0,48.0,4.7868365299455415e-05,1.4184761904761907,0.127,0.139,0.137,226.0,0.145,0.136,4.769205092000001e-05,0.684,1281167,0.001,0.004,0.0013333333333333333,167.0,0.012,0.008,5.120000000000001e-13,0.026333333333333334,1281167,0.002,0.0026666666666666666,0.0,198.0,0.088,0.072,0.0,0.16466666666666666,1281167,0.0,0.0,0.0,117.0,0.15066666666666667,0.131,0.0,0.2816666666666667,1281167,0.004,0.008,0.008,215.0,0.008,0.01,2.0480000000000003e-11,0.038,1281167,0.0380952380952381,0.047619047619047616,0.04285714285714286,174.0,0.047619047619047616,0.047619047619047616,1.7629338745540327e-07,0.22380952380952382,1281167
edgenext_small.usi_in1k,"edgenetx_s,sup,in1k",CLASSIC_AT,supervised,hybrid,small,FFT (50 epochs),1110.0,0,0,33.0,60.0,49.0,2.5943748335472673e-07,1.370095238095238,0.077,0.0,0.0,129.0,0.427,0.3546666666666667,0.0,0.8586666666666667,1281167,0.01,0.01,0.01,213.0,0.01,0.01,1.0000000000000002e-10,0.05,1281167,0.009333333333333334,0.011,0.011,233.0,0.011,0.011,1.3664933333333332e-10,0.05333333333333333,1281167,0.027,0.027,0.027,213.0,0.027,0.027,1.4348906999999998e-08,0.135,1281167,0.001,0.0,0.0,138.0,0.018,0.016,0.0,0.035,1281167,0.047619047619047616,0.047619047619047616,0.047619047619047616,184.0,0.047619047619047616,0.047619047619047616,2.448519270213934e-07,0.23809523809523808,1281167
eva02_tiny_patch14_224.mim_in22k,"eva02_b,mim,ink22k",TRADES_v2,self-supervised,fully attention,medium,FFT (50 epochs),1104.0,0,0,35.0,29.0,50.0,4.661421258647668e-05,1.2602380952380952,0.13066666666666665,0.135,0.129,221.0,0.148,0.12933333333333333,4.355725247999999e-05,0.6719999999999999,14197122,0.003,0.0,0.0,162.0,0.03,0.024,0.0,0.057,14197122,0.0,0.0,0.0,50.0,0.014,0.008,0.0,0.022,14197122,0.006666666666666667,0.005333333333333333,0.0,171.0,0.03,0.032,0.0,0.07400000000000001,14197122,0.008,0.008,0.008,207.0,0.008,0.008,3.276800000000001e-11,0.04,14197122,0.07142857142857142,0.08095238095238096,0.0761904761904762,293.0,0.08571428571428572,0.08095238095238096,3.0569273384766934e-06,0.3952380952380952,14197122
robust_deit_small_patch16_224,"deit_s,rob-sup,in1k",TRADES_v2,supervised (robust),fully attention,medium,FFT (50 epochs),1214.0,0,0,26.0,48.0,51.0,4.306218432397717e-06,1.2424285714285714,0.005,0.12,0.12533333333333332,208.0,0.2653333333333333,0.20666666666666667,4.123633777777777e-06,0.7223333333333333,1281167,0.005,0.006,0.008,250.0,0.013,0.017,5.3040000000000005e-11,0.048999999999999995,1281167,0.004,0.005,0.0026666666666666666,159.0,0.004,0.005,1.0666666666666667e-12,0.020666666666666667,1281167,0.027,0.02666666666666667,0.025333333333333333,207.0,0.025333333333333333,0.027,1.2476160000000002e-08,0.13133333333333333,1281167,0.0013333333333333333,0.0013333333333333333,0.003,223.0,0.051,0.041,1.1152e-11,0.09766666666666667,1281167,0.04285714285714286,0.04285714285714286,0.04523809523809524,167.0,0.04523809523809524,0.04523809523809524,1.7004323595327342e-07,0.22142857142857142,1281167
mobilevit-small,"mobilevit_s,sup,in1k",CLASSIC_AT,supervised,hybrid,small,FFT (50 epochs),1287.0,0,0,18.0,25.0,52.0,9.476668930000002e-05,1.2105714285714286,0.153,0.155,0.146,254.0,0.17,0.161,9.476561430000002e-05,0.785,1281167,0.001,0.001,0.003,228.0,0.017,0.024,1.2240000000000002e-12,0.046,1281167,0.007,0.007,0.007,212.0,0.008,0.011,3.0184e-11,0.039999999999999994,1281167,0.005,0.003,0.001,170.0,0.03,0.025333333333333333,1.1399999999999999e-11,0.06433333333333333,1281167,0.018,0.016,0.016,334.0,0.016,0.014,1.032192e-09,0.08,1281167,0.0,0.0,0.0,89.0,0.10952380952380952,0.08571428571428572,0.0,0.19523809523809524,1281167
coatnet_2_rw_224.sw_in12k,"coatnet_2,sup,in12k",TRADES_v2,supervised,hybrid,large,FFT (50 epochs),491.0,1,1,78.0,76.0,53.0,0.0,1.193,,,0.005,,0.542,,,,9000000,0.0,0.0,0.0,52.0,0.01,0.010666666666666666,0.0,0.020666666666666667,9000000,0.0,0.0,0.0,139.0,0.288,0.204,0.0,0.492,9000000,0.0,0.0,0.0,119.0,0.196,0.134,0.0,0.33,9000000,0.0,0.0,0.0,138.0,0.141,0.10933333333333334,0.0,0.2503333333333333,9000000,0.0,0.0,0.0,43.0,0.05,0.05,0.0,0.1,9000000
convnext_tiny.fb_in22k,"convnext_t,sup,in22k",TRADES_v2,supervised,fully convolutional,medium,FFT (50 epochs),897.0,0,0,58.0,59.0,54.0,2.6293932968806006e-07,1.1317619047619047,0.0,0.0,0.0,93.0,0.347,0.24,0.0,0.587,14197122,0.0,0.0,0.0,100.0,0.017333333333333333,0.016,0.0,0.03333333333333333,14197122,0.024,0.014666666666666666,0.011,307.0,0.044,0.03866666666666667,6.5875626666666665e-09,0.1323333333333333,14197122,0.027,0.04,0.022,201.0,0.022,0.022,1.1499839999999997e-08,0.13299999999999998,14197122,0.0,0.0,0.0,12.0,0.003,0.005,0.0,0.008,14197122,0.047619047619047616,0.047619047619047616,0.047619047619047616,184.0,0.047619047619047616,0.047619047619047616,2.448519270213934e-07,0.23809523809523808,14197122
vit_small_patch16_224.augreg_in21k_ft_in1k,"vit_s,sup,ink22k-in1k",CLASSIC_AT,supervised (multistep),fully attention,medium,FFT (50 epochs),922.0,0,0,54.0,27.0,55.0,5.0002336868962975e-05,1.1019206349206352,0.137,0.138,0.137,224.0,0.143,0.135,5.0002305210000014e-05,0.6900000000000001,15478289,0.0,0.0,0.0,111.0,0.03,0.022,0.0,0.052,15478289,0.0,0.004,0.006,157.0,0.012,0.012,0.0,0.034,15478289,0.002,0.003,0.004,140.0,0.023,0.023,1.2695999999999998e-11,0.055,15478289,0.006666666666666667,0.008,0.006666666666666667,185.0,0.006666666666666667,0.008,1.8962962962962968e-11,0.036000000000000004,15478289,0.0,0.0,0.0,105.0,0.12380952380952381,0.1111111111111111,0.0,0.23492063492063492,15478289
vit_small_patch16_224.dino,"vit_b,dino,in1k",CLASSIC_AT,self-supervised,fully attention,medium,FFT (50 epochs),1035.0,0,0,40.0,46.0,56.0,6.363360035241282e-06,1.0684126984126987,0.07866666666666666,0.07866666666666666,0.092,122.0,0.092,0.09066666666666667,4.7490287691851845e-06,0.432,1281167,0.0,0.0,0.008,94.0,0.012,0.004,0.0,0.024,1281167,0.002,0.004,0.005,215.0,0.017,0.017333333333333333,1.1786666666666667e-11,0.04533333333333334,1281167,0.027,0.026,0.025333333333333333,204.0,0.025333333333333333,0.027,1.2164255999999998e-08,0.13066666666666665,1281167,0.0,0.0,0.0,115.0,0.022,0.016,0.0,0.038,1281167,0.022222222222222223,0.07380952380952381,0.07857142857142857,285.0,0.12142857142857143,0.10238095238095238,1.6021552233894314e-06,0.39841269841269844,1281167
coatnet_0_rw_224.sw_in1k,"coatnet_0,sup,in1k",CLASSIC_AT,supervised,hybrid,medium,FFT (50 epochs),904.0,0,0,56.0,31.0,57.0,3.650561121562921e-05,1.0336190476190477,0.134,0.131,0.119,211.0,0.135,0.128,3.609664128e-05,0.647,1281167,0.009333333333333334,0.009333333333333334,0.011,272.0,0.011,0.011,1.159448888888889e-10,0.051666666666666666,1281167,0.003,0.003,0.003,143.0,0.003,0.003,2.43e-13,0.015,1281167,0.0,0.0,0.0,35.0,0.028,0.02266666666666667,0.0,0.050666666666666665,1281167,0.0,0.0,0.0,6.0,0.001,0.004,0.0,0.005,1281167,0.05238095238095238,0.05714285714285714,0.047619047619047616,237.0,0.05476190476190476,0.05238095238095238,4.088537477403227e-07,0.2642857142857143,1281167
CLIP-convnext_base_w-laion_aesthetic-s13B-b82K,"convnext_b,clip,laiona",CLASSIC_AT,self-supervised (multimodal),fully convolutional,large,FFT (50 epochs),1303.0,0,0,17.0,58.0,58.0,2.683892977621341e-07,1.0134285714285713,0.0,0.0,0.0,84.0,0.244,0.18266666666666667,0.0,0.42666666666666664,900000000,0.01,0.013333333333333334,0.01,226.0,0.01,0.01,1.3333333333333334e-10,0.05333333333333334,900000000,0.023,0.023,0.023,315.0,0.023,0.022,6.156501999999999e-09,0.11399999999999999,900000000,0.028,0.028,0.028,254.0,0.028,0.028,1.7210368e-08,0.14,900000000,0.008,0.006666666666666667,0.009333333333333334,240.0,0.009333333333333334,0.008,3.716740740740742e-11,0.04133333333333334,900000000,0.047619047619047616,0.047619047619047616,0.047619047619047616,184.0,0.047619047619047616,0.047619047619047616,2.448519270213934e-07,0.23809523809523808,900000000
convnext_tiny.fb_in1k,"convnext_t,sup,in1k",CLASSIC_AT,supervised,fully convolutional,medium,FFT (50 epochs),1043.0,0,0,39.0,41.0,59.0,7.005531197056866e-06,0.9645238095238095,0.092,0.092,0.09733333333333333,152.0,0.09733333333333333,0.084,6.735628629333333e-06,0.4626666666666666,1281167,0.01,0.01,0.01,213.0,0.01,0.01,1.0000000000000002e-10,0.05,1281167,0.0,0.0,0.0,110.0,0.048,0.042,0.0,0.09,1281167,0.014,0.004,0.011,178.0,0.027,0.027,4.49064e-10,0.08299999999999999,1281167,0.008,0.008,0.008,192.0,0.008,0.004,1.6384000000000005e-11,0.036000000000000004,1281167,0.047619047619047616,0.047619047619047616,0.047619047619047616,198.0,0.047619047619047616,0.05238095238095238,2.693371197235327e-07,0.24285714285714285,1281167
robust_convnext_base,"convnext_b,rob-sup,in1k",CLASSIC_AT,supervised (robust),fully convolutional,large,FFT (50 epochs),1229.0,0,0,24.0,47.0,60.0,6.0373720786919655e-06,0.9485873015873016,0.09066666666666667,0.07,0.092,137.0,0.092,0.108,5.80156416e-06,0.45266666666666666,1281167,0.008,0.01,0.01,205.0,0.01,0.01,8.000000000000002e-11,0.048,1281167,0.01,0.012,0.005333333333333333,208.0,0.005333333333333333,0.01,3.4133333333333334e-11,0.04266666666666667,1281167,0.021,0.024,0.022,242.0,0.031,0.03,1.031184e-08,0.128,1281167,0.006666666666666667,0.009333333333333334,0.006666666666666667,240.0,0.006666666666666667,0.013,3.595061728395062e-11,0.042333333333333334,1281167,0.04126984126984127,0.044444444444444446,0.050793650793650794,197.0,0.050793650793650794,0.047619047619047616,2.2534599474134842e-07,0.23492063492063492,1281167
