,dataset,backbone,loss_function,PairwiseDistance_Mean,PairwiseDistance_Median,PairwiseDistance_25%,PairwiseDistance_75%,PairwiseDistance_Std,std_dev_25%,std_dev_Mean,std_dev_Median,std_dev_75%,std_dev_Std,mean_abs_change_25%,mean_abs_change_Mean,mean_abs_change_Median,mean_abs_change_75%,mean_abs_change_Std
10,flowers-102,convnext_tiny,CLASSIC_AT,2.2988058330326515,0.3249879459999414,0.06940844118963692,2.776203918969446,5.229792952319418,1.2059090225155862,1.358562326290011,1.2108480155182106,1.2268810972410766,1.6284335712124538,1.4067718670590936,1.54807852244561,1.422305134809553,1.4337639767691885,1.8814981480236557
11,oxford-iiit-pet,convnext_tiny,CLASSIC_AT,2.725073117091346,1.6474900850491894,0.13944620325945367,2.633794762133152,4.501147999358462,0.8218583812771224,1.4512300026346112,1.3455448512455295,1.3524944932890657,1.5567009087852115,0.49905249001323315,1.353025021087969,1.2233610975756346,1.2426742464058826,1.7732401446181576
12,stanford_cars,robust_convnext_tiny,TRADES_v2,3.2207427006250176,1.439007064973842,0.49981107659821095,2.701360521906327,6.044151963845236,0.43359453121089186,1.0411267814528817,0.48078299344630976,0.5642120177892372,2.083370055918071,0.27592201858270393,0.6122109482120526,0.28218089869765006,0.3759322400952949,1.176249648559813
13,caltech101,robust_convnext_tiny,TRADES_v2,2.41577418964499,1.8468502629119539,0.7569172581821859,3.3133518456216255,2.5205011723601114,1.4927946153035185,1.6966707998969535,1.7163814708205376,1.9207866376164828,0.9897421078155938,0.8186355688633062,0.9615848700729782,0.9746229416284806,1.0248230665158,0.5593940149695018
14,fgvc-aircraft-2013b,robust_convnext_tiny,TRADES_v2,2.925344924752459,0.5173425285983222,0.14862381854128157,4.686528552456104,4.370419239252561,0.1370724248372706,0.8541168587656865,0.15552025495919092,0.4155094317157927,1.633388899705339,0.07842525234377601,0.4888276585296549,0.09590290380475108,0.25223646994605126,0.9190775787257367
15,dtd,robust_convnext_tiny,TRADES_v2,0.6629180322830797,0.4861464646915025,0.2599836633560503,1.0200676835968192,0.5298579499772004,0.45612661936516885,0.5347395415731917,0.5632427263424379,0.6218432985236049,0.1566241015513964,0.29571268068137746,0.32180006204034206,0.33780012198373777,0.36084102333014734,0.09619761881605648
16,flowers-102,robust_convnext_tiny,TRADES_v2,0.7510148909633066,0.6021355736412839,0.19676053493007373,1.13623331988272,0.6618341760405172,0.6340206896345567,0.6500872016969129,0.6514026107613834,0.6787257920308256,0.1401541610841402,0.39368676903505956,0.43021737733438825,0.40650145912007807,0.4341080492414782,0.1489629288607914
17,oxford-iiit-pet,robust_convnext_tiny,TRADES_v2,1.9998511250346978,1.3350535286324043,0.572167110932866,2.5060932655603096,2.3466369496492003,0.7100432747933293,1.012546162705427,0.9389233471876091,1.0759564977179887,0.8423103484282168,0.42448357887225535,0.5900832649401143,0.5265293982515367,0.6049894558280342,0.48766171591834134
18,stanford_cars,robust_convnext_tiny,CLASSIC_AT,2.2367414172996947,0.9711939778164481,0.3704982733572206,1.9128183495465094,3.1207520841485006,0.2702699676070207,0.702907006112087,0.30598861426075813,0.4656439192368434,1.1567911192759242,0.1547438449546939,0.4088406231801345,0.1609402140633004,0.3093039966020428,0.6549310548484854
19,caltech101,robust_convnext_tiny,CLASSIC_AT,2.007050549747854,1.6448933210235173,0.6892736720756161,3.110984532930198,1.6505421280859873,1.4220384914989683,1.579382660462133,1.6532188882218009,1.8065798690652621,0.6856407285027825,0.7619996081341753,0.8775914400012104,0.9228727676056243,0.9632573243025895,0.3811632712052914
20,fgvc-aircraft-2013b,robust_convnext_tiny,CLASSIC_AT,3.532045440987648,0.3544150061806367,0.08686421037987807,4.923599869635354,6.266430876262541,0.0628318885660259,0.9747741038539139,0.07500300725273841,0.9572795657075712,2.25403569104583,0.04316440321245674,0.5547293426958145,0.04993520235242532,0.5492781768469104,1.2619941380529043
21,dtd,robust_convnext_tiny,CLASSIC_AT,1.4068335280943438,0.6741679632644111,0.340293286750048,1.3086143441070535,2.1735867000716707,0.35912382428744866,0.5857993605210732,0.4098632291975475,0.4719089968237995,0.76687996516213,0.21516080815741356,0.3508824853688217,0.23531968137051196,0.29784662774268633,0.4400404610574934
22,flowers-102,robust_convnext_tiny,CLASSIC_AT,1.8756119154651218,0.852303606624527,0.3958098264073992,1.8831717425841021,3.3234539835888803,0.4589439051106491,0.7755778061475537,0.48432814031713667,0.6201311545197787,1.12864567636633,0.28257219163353164,0.5033388064550406,0.30238534028166286,0.43228353124750224,0.6581179283106281
23,oxford-iiit-pet,robust_convnext_tiny,CLASSIC_AT,2.404349973340205,1.0808717449775564,0.5884547889397154,2.3438820396077444,3.7935441867908333,1.1365484930109064,1.4517950645420001,1.2004446584779331,1.3241981677646701,1.328831440560737,0.5973508392555127,0.8181449917509241,0.6500297076460244,0.6903438706328904,0.7695232102144098
24,stanford_cars,convnext_tiny.fb_in22k,TRADES_v2,3.6230418421201636,1.1534798439917748,0.474592891671166,3.3944195856813515,5.254820616948789,1.0065874546150768,1.76030768382743,1.0462665789227885,1.15800457748415,1.8956769015135442,0.6034061869636911,1.0502261234613994,0.6263221615650616,0.6702973162541623,1.1086202763049098
25,caltech101,convnext_tiny.fb_in22k,TRADES_v2,2.481231610466613,1.7746116584183051,0.9635130662184499,2.737067085321138,2.9455289371438877,1.3146112075853293,1.8204753892569454,1.736743470230366,1.9941745950358543,1.1281744718574165,0.776940840941209,1.0665222703975874,1.0082866485302264,1.17346694286053,0.6484851600229542
26,fgvc-aircraft-2013b,convnext_tiny.fb_in22k,TRADES_v2,3.1645490290811304,0.7907677075337147,0.2582496264863933,4.998458001364608,4.272279403218967,0.4063410130563777,1.1577266976175837,0.43530043765115545,0.6077774618153723,1.6156400164679245,0.24245728564863445,0.6903600456056022,0.266629845297494,0.46919058150604,0.9291429968804374
27,dtd,convnext_tiny.fb_in22k,TRADES_v2,1.2290117711575443,0.8262977742421145,0.4904977204430615,1.3779761650581008,1.284270544893505,0.5637206118722421,0.7846442839820538,0.698649626522895,0.7858482284249582,0.4993283418801867,0.3520026305303245,0.4733258634387482,0.4110969206315211,0.48164685712898625,0.2951458758340146
28,flowers-102,convnext_tiny.fb_in22k,TRADES_v2,1.3634151242321049,1.1775001736959156,0.6641424701724008,2.0636402731068078,0.9184621472520743,1.036156000186208,1.134797759631937,1.2095039372899654,1.3374455993393326,0.3417947713751804,0.6394262249244513,0.6987707520831434,0.7324398985946028,0.7677511898591557,0.19921860192458854
29,oxford-iiit-pet,convnext_tiny.fb_in22k,TRADES_v2,1.9207877862590732,1.2765391516935571,0.7428118641686692,2.1474620229420176,1.8559291705586516,0.6825775876344656,1.1318803094152992,0.9567965703509992,1.1403844845526274,0.7683984472977945,0.44731762405370934,0.6737432021660081,0.5582808649674322,0.7004454546696514,0.45285817681046
30,stanford_cars,convnext_tiny.fb_in22k,CLASSIC_AT,3.8226260999095447,0.8031230598020822,0.13496020503395295,4.476628619505764,5.699305616859258,0.13438335898974388,1.0843717964700619,0.14323985164350717,1.0618004980188915,2.1308625534351293,0.07639652940093478,0.6186478603006907,0.08968498355052512,0.6174193233951404,1.196890232681663
31,caltech101,convnext_tiny.fb_in22k,CLASSIC_AT,2.5484383899288274,1.714675824202685,1.0440389666317302,3.065426348599762,3.297101415266647,1.4632280531187867,1.7318629067953588,1.555913552258823,1.6544648699169862,1.1271021537927275,0.9045294937720665,1.0685911689405652,0.9422987820551946,1.0327147659888634,0.6662780345088256
32,fgvc-aircraft-2013b,convnext_tiny.fb_in22k,CLASSIC_AT,2.5827460964069613,0.2543957686052998,0.08342989597975155,4.533916204532239,3.8813763537675494,0.030355059940814576,0.6882835765622897,0.06003686171358909,0.17718431055371275,1.4508042558591356,0.023313241406087815,0.3958647887321454,0.03588628209697353,0.10704525105565083,0.8129525920733242
33,dtd,convnext_tiny.fb_in22k,CLASSIC_AT,1.330419386944733,0.9640643821428485,0.36978065372368474,1.698960427246173,1.3638708308916017,0.45263617584841287,0.6232506561190004,0.4852855599269241,0.5803390886584545,0.5157888403665458,0.26624179449026075,0.37705387145432123,0.2811373269765473,0.36939901415122184,0.30566394899858207
34,flowers-102,convnext_tiny.fb_in22k,CLASSIC_AT,1.4464800503157902,0.5821658281266575,0.11071776619929119,1.8140485711318866,2.287020882965796,0.38306221478421126,0.6310236272525347,0.39627238392302283,0.49060490659064,0.7707869929846809,0.23526829868326404,0.4119779186621992,0.2457017200987054,0.322286719332774,0.5306285731026337
35,stanford_cars,deit_small_patch16_224.fb_in1k,TRADES_v2,4.2539359453145975,0.9883025098239623,0.31305352609814335,4.800880516267953,6.917282029321928,0.6795421249414554,1.6169995339157304,0.7125754688870481,0.7489119392659406,2.4785732530487254,0.4143421444085126,0.9702637656519594,0.4354147822479081,0.48429803900379953,1.4230773377437091
36,caltech101,deit_small_patch16_224.fb_in1k,TRADES_v2,3.462051117877978,2.2258458055397963,1.2674151848891873,3.7495429583090596,3.785080531323986,0.9183996327373468,1.8648830383755872,1.6689469559576475,1.9475236308615478,1.53147146895095,0.5835090142029982,1.0833154128148006,0.9442728721178496,1.1501028446050792,0.879948026329176
37,fgvc-aircraft-2013b,deit_small_patch16_224.fb_in1k,TRADES_v2,2.4585653183036964,0.46612768285420236,0.22355274318680157,2.864531445834286,3.92315014506107,0.20750548431489768,0.808214831559568,0.25025004888812147,0.4394982673518829,1.4370471934909221,0.12595618517356738,0.475693040861391,0.159822252352392,0.2814611422833644,0.8135429924267895
38,flowers-102,deit_small_patch16_224.fb_in1k,TRADES_v2,1.1329329870620062,0.6875336832483189,0.35019209608394564,1.307164475252823,1.349801799798846,0.4531198224944372,0.6524114639626694,0.5033486900480107,0.6286289958811259,0.488000354228422,0.27449949411922403,0.4173960517877502,0.32060389535237355,0.42033737517008185,0.3102300937313504
39,oxford-iiit-pet,deit_small_patch16_224.fb_in1k,TRADES_v2,2.0489678776727516,1.3249695078355694,0.7939277925875465,2.2870475656419718,2.134852777933263,0.5905984234638234,1.0844854115045386,0.9616880495707585,1.1181028680244318,0.8545046009472848,0.3656425033790478,0.628126948645764,0.540336951656618,0.6588465483292291,0.4934563654230636
40,stanford_cars,deit_small_patch16_224.fb_in1k,CLASSIC_AT,4.235601076504237,0.2673801852933115,0.1041183657080478,6.182832911757171,7.341666029843253,0.05410388959016632,1.1097360717171958,0.07449779556864523,0.18450428063875257,2.657114603409251,0.040590880347079805,0.6341698284529195,0.05432008837090163,0.1213566253928342,1.4871489940429483
41,caltech101,deit_small_patch16_224.fb_in1k,CLASSIC_AT,4.378402612785662,2.204056875687523,1.2270231685231199,3.8987826224775146,5.953255147594661,1.060713799492421,2.0507037275602955,1.6420343772749486,1.8600923121709445,2.22495897666103,0.691050314736533,1.1584061893116344,0.9024701391900337,0.9780213042572663,1.2735933638144492
42,fgvc-aircraft-2013b,deit_small_patch16_224.fb_in1k,CLASSIC_AT,2.5232658936742336,0.28629468092350663,0.10764220979292649,2.539652482086585,4.460340839945453,0.05766735073654533,0.6856843977755015,0.08627888377236842,0.2782134568318974,1.6067771618676807,0.040205000888222986,0.39454496984021326,0.05815226768556658,0.17014240065281616,0.9004117810146334
43,dtd,deit_small_patch16_224.fb_in1k,CLASSIC_AT,1.6322966399593144,0.8817093324535177,0.3932265919303395,1.6323163067942688,2.305876845790734,0.46740275602343134,0.7453006708054325,0.5121063656732882,0.5986201072147833,0.8295721587040246,0.27731370520084464,0.4628049750618209,0.3299976288004125,0.40122981172926875,0.48462145937916024
44,flowers-102,deit_small_patch16_224.fb_in1k,CLASSIC_AT,2.0872956467117523,0.5020596970786328,0.25279921034944386,1.6862389976174907,4.364492276615337,0.117260131078646,0.6086989776056115,0.1813789996403287,0.32222229660784374,1.5076406523497907,0.11030365048671342,0.391367065232131,0.1517708692469435,0.24931288776333427,0.8470771919671671
45,stanford_cars,robust_deit_small_patch16_224,TRADES_v2,3.0702334021312336,1.008040531057386,0.25618894279059423,3.6179553422771518,4.5732472123767876,0.6161001631411875,1.2564334170499438,0.6374981010971659,0.6881732810782996,1.650210731483277,0.3724074531215695,0.7618535363456438,0.3894515955476068,0.4287318960006678,0.9590529878369738
46,caltech101,robust_deit_small_patch16_224,TRADES_v2,3.505048741834293,2.326970859864547,1.1865628609562182,3.7843861270385033,4.082545321282992,0.9603774550009262,1.8607231027036972,1.7536195647202446,1.9892273669524603,1.615760747000541,0.5588972232750886,1.0544723964919909,0.980203451912784,1.101577963631534,0.9154754049565198
47,fgvc-aircraft-2013b,robust_deit_small_patch16_224,TRADES_v2,2.0163825494368908,0.5709472571747943,0.2529605133161625,2.376177186694759,2.952667874239719,0.18502763176254683,0.6678472819108159,0.23312103741297713,0.40403611846636833,1.1052533761739953,0.10882065774757665,0.39164218265636835,0.14750601103928396,0.2543306500745856,0.6264071918947923
